Taxa and Samples	A1_1	A1_2	A1_3	A1_4	A2_1	A2_2	A2_3	A2_4	L1_1	L1_2	L1_3	L1_4	M1_1	M1_2	M1_3	M1_4	M2_1	M2_2	M2_3	M2_4	M3_1	M3_2	M3_3	M3_4	M4_1	M4_2	M4_3	M4_4	M5_1	M5_2	M5_3	M5_4	S_1	S_2	S_3	S_4
ASV54	2.12061380618656	2.34605525312579	0	0	2.98317966949806	2.47576403490228	2.46327525971224	1.68117781598046	1.97686893652497	3.38420009535625	3.98371824036462	2.35610159591851	1.95350752788745	2.25614964981493	2.644928773534	3.18295719769794	1.91404593806624	2.36573892020434	2.23680725276001	4.15435010906423	2.33705021320872	2.24707367369012	2.90814164031431	4.04051025912036	3.33922766197425	2.53223939716824	2.2333965717469	2.88276166347959	2.80687941281108	2.29779322837995	0	2.35161904886434	0	0	0	0
ASV55	2.42738787130591	2.1022575613231	2.72576509214767	3.09384551664057	3.31896043219814	2.80293824011086	2.15744769211363	2.87672862509827	2.84780076828521	2.60838046467329	3.10437490864929	2.55309353278503	2.0060494782585	1.70765242438059	1.77619762838752	2.60980482553433	2.3654035329817	2.85424476644548	2.39067644246054	2.76928759365781	2.33705021320872	2.85704861599769	2.11658766624392	3.32661170447217	3.15640006942427	3.2573237281372	2.69274951151739	2.85539301495364	2.94293382855519	2.36386223803884	1.82176994059136	3.1667051887034	0	0	0	0
ASV56	0	2.38296427661463	4.40349601603407	2.08080700825035	2.74383756589718	2.30255050069266	2.29652093684845	0	3.45299866338495	2.07380988029659	0	2.8439386899806	1.89897947596838	4.34080835291644	3.75812355179286	0	0	0	3.21897160349412	0	4.05335786671322	4.16890349675793	2.05999081755716	3.10893568783212	0	4.29536337164448	2.33771310481809	2.93598895061402	0	0	0	0	0	0	0	0
ASV57	0	2.5865456184493	0	0	2.36299214967087	2.15746300534648	2.46327525971224	2.36118752533459	2.09174814562924	2.81604588232165	3.65424622172411	2.40792811123046	2.3690666596667	2.85445344913594	2.27498776992643	2.45053418293487	1.7750777121674	2.89956923163477	1.55835642468453	3.32909111815555	2.50095183049763	2.99905363059506	2.62570031225928	3.43768150207022	3.28931193807075	3.73762847848099	2.56961997710154	2.40506773052486	2.70848130388769	2.60148839781204	4.03925650158884	2.97084358496337	0	0	0	0
ASV58	0	0	0	0	4.3705632142364	0	3.9064563105237	4.15603947518736	0	4.36719367005056	0	0	3.98155354690441	3.97552730732055	0	0	4.57539233196281	0	0	0	0	0	4.21081879687516	0	0	0	0	0	0	0	0	0	0	0	0	4.23538226012447
ASV59	3.03787011116975	1.50819145260704	4.70114766425606	1.65701124149151	2.36299214967087	2.63039256807793	1.83119403718163	3.33677585929468	0	2.56300324814502	0	2.98710962232004	1.84230925325719	0	3.97759460111258	0	0	2.42893366953766	2.69641107621274	2.98095127514146	3.01653172388989	3.58397105061811	2.17104778378663	2.72688195851808	2.54063432648608	2.6526793312684	2.48127853479058	2.15866129493023	4.04050619966716	0	2.98441353537481	4.06452714625727	0	0	0	0
ASV60	2.99189416521403	2.01088831614274	4.79698118850884	2.30693675737682	2.8854229923327	2.47576403490228	1.70369269593618	2.82149910437787	4.42992718227244	2.46772866899012	0	3.23679356947343	1.28485475189227	0	0	0	0	2.08100474513633	1.93710124307775	3.68379684485551	2.4483600753827	0	2.05999081755716	3.17455088128818	2.70194764548679	2.59371582928437	2.33771310481809	1.86132124602516	4.47395614823831	0	2.75738520729591	2.83914345872556	0	0	0	0
ASV61	3.2480448677399	1.43977203921679	2.11036972433154	2.59099132287057	2.70615829278758	2.70190562347387	2.57679782108655	1.80023048762422	2.88012779952171	2.31186833427309	2.47512038010247	3.02078750640612	2.1989460681383	2.73676123195312	1.68845810502096	3.31213789016323	2.10022619113873	0	3.10498914093143	2.72295577922107	3.12103220197967	2.99905363059506	2.27416339176454	2.76997383769569	2.40658714738739	4.09734508215127	3.07121271487412	2.58246086138983	3.32142880606394	0	2.65552598205613	2.83914345872556	0	0	0	0
ASV62	2.12061380618656	1.86197366593781	2.83300629021082	0	3.5492093505182	2.51600244867653	2.61273678350727	2.28157035727122	2.19815057362392	3.06420139972318	3.13590152298687	2.50630943855948	1.78332163945076	2.89164316248911	1.27185173733442	2.84148776464675	2.66999047920293	2.75908648695138	2.73524251581554	2.22125956298151	2.15211271656283	3.39133885301892	2.46061270346862	3.46416245992671	3.28931193807075	3.33137940077869	2.33771310481809	2.77002679474838	2.98557606505501	1.61999171874011	1.82176994059136	3.23816510020389	0	0	0	0
ASV63	2.62105163710935	2.22930014209432	3.19651771689286	2.45594377241481	2.36299214967087	2.51600244867653	2.57679782108655	3.078656943875	2.3443465977784	2.81604588232165	2.65996099165062	2.06471753879576	2.15308558933957	2.99778453260679	2.59754225413384	0	2.31612468779196	2.60343374876804	2.98122279296937	2.22125956298151	2.64811804415724	2.5840612106057	2.77382177921329	3.04019346565373	2.88112317532052	3.50142069895254	3.18745328764887	2.67928988326931	3.10642483248036	2.60148839781204	2.15607870518446	2.79242905447912	0	0	0	0
ASV64	3.68364728747724	2.26927762492362	3.27469356800074	3.12385772892393	1.97657982513723	1.0712969687146	1.83119403718163	2.50834121911824	2.3443465977784	3.24746864097124	3.44364595495117	2.18841752102617	2.55688445688763	2.31208590748836	2.27498776992643	2.3932814103894	2.26510289049157	2.94351302542124	1.8688921308663	0	2.6007112804464	2.75396617698214	2.00108269801771	4.00487843040072	3.52322729290881	3.21881980042083	2.43499280442864	2.6154645891185	2.36520235608142	2.65524629516158	0	3.05240574385621	0	0	0	0
ASV65	4.17004887514186	3.42622054974627	0	3.7615846409232	2.09793206496409	0	3.48970452189721	0	2.14593006859109	0	0	0	1.84230925325719	2.99778453260679	0	0	2.41305458469465	0	2.65650547467377	0	2.15211271656283	2.69952455762505	3.29897724329986	0	0	0	2.9447791645069	0	0	4.61484551863836	3.21674082885307	4.38099544949834	0	4.16299046965119	0	0
ASV66	3.53126494257288	2.45406489423089	3.11386180010899	1.81252402483179	2.58682974509186	2.86656505360457	1.89095387639506	2.64186489195563	3.19481308027116	2.85421868391255	2.89921311024662	3.05369712317975	1.84230925325719	0	2.44526079901091	0	2.21221031252264	2.48947605846795	2.06454623152185	2.00597165309803	3.01653172388989	3.12832505549506	2.22352665614095	2.76997383769569	2.62354444581164	3.65351682303345	1.9989822256785	2.44233430058999	3.44880342356324	3.06579147178964	2.94177634021128	3.05240574385621	0	0	0	0
ASV67	0	0	0	0	0	3.44782966595545	0	0	3.08815488090523	4.45675454380955	3.00543787933867	2.64234245729886	0	0	2.44526079901091	2.60980482553433	0	0	2.23680725276001	3.63458776208217	2.69401646071705	3.12832505549506	4.06025054162383	2.63663335161778	2.88112317532052	2.40082139186592	2.17826625704229	2.64773016386509	3.32142880606394	2.80545413780255	4.2977707139109	2.97084358496337	0	0	0	0
ASV68	0	0	3.48662305363362	2.50237849128579	3.82005770076568	2.95703444787302	4.03120877140831	0	2.19815057362392	3.50908727052971	0	3.14814805904706	3.30841421495984	0	3.04887558342238	2.20648155972391	1.91404593806624	3.97914432462056	2.1816410962016	0	2.0847949282839	2.80642787252064	2.62570031225928	1.92983508031831	0	3.09672942129733	1.9339028609625	3.06105161788668	2.29911821197928	2.70707281047354	2.65552598205613	0	0	0	0	0
ASV69	0	2.26927762492362	0	0	2.31373349706823	2.10566626467747	2.00352372848386	2.19730144037362	2.63696755203533	2.31186833427309	2.89921311024662	2.76664677254656	2.3283799712017	3.53306680482385	2.59754225413384	3.48651126795497	2.8189346223801	2.70904522582409	2.00223056152357	3.68379684485551	2.6007112804464	2.75396617698214	2.66418061765265	3.07497397079508	3.15640006942427	3.05362337818107	2.52612533363829	2.54868441428054	1.999583937981	2.65524629516158	3.1052487990617	2.88439257451856	0	0	0	0
ASV70	0	3.15463802354112	0	0	0	3.56753135694938	0	0	4.10014353278298	1.32801725996313	0	4.35583772851203	1.84230925325719	0	0	0	0	2.80745004898899	0	0	4.66198380343914	0	0	0	0	4.71053501121645	4.60123382837155	0	0	0	4.84077248473817	0	0	0	0	0
ASV71	2.68023042991345	2.18818322295746	2.9802576956066	2.59099132287057	2.78055775436484	2.95703444787302	2.5021171545931	2.64186489195563	1.91580628694541	3.24746864097124	2.82378652868119	2.68497839231458	2.24339353287731	2.13731774111612	1.68845810502096	2.75322741515902	2.41305458469465	2.75908648695138	2.34118796692599	1.92642474138975	1.93993343142802	2.69952455762505	2.46061270346862	3.41070537786215	2.84702418917485	3.17926000122658	2.28649748113341	2.85539301495364	1.82272426804519	2.75710192322891	2.54592509858205	2.92826553632929	0	0	0	0
ASV72	0	2.14586000481903	3.93480016623479	2.14074812536267	2.15498331019696	2.92750388023801	1.94833646670114	2.43663975376406	2.14593006859109	2.19774378636024	1.713725900902	3.08587274405323	1.84230925325719	3.15898508141215	2.39070593850198	0	1.91404593806624	2.85424476644548	3.19130907370404	2.94103021333004	3.69548393359751	3.16896360529452	2.05999081755716	2.68246323413626	2.58268489853596	2.96334369991614	2.2333965717469	2.01763798945384	2.29911821197928	3.79734774870222	3.06608422783993	2.14403743931293	0	0	0	0
ASV73	3.53126494257288	1.91333882921563	2.83300629021082	2.45594377241481	2.50141549713871	2.55514895284182	1.89095387639506	2.7042614290935	2.09174814562924	2.65237384292812	2.65996099165062	2.72639039286406	2.52122620609086	3.62426993151672	2.97663184162347	0	1.97881263897739	2.15762738352977	3.21897160349412	3.09448575437499	2.01418161554093	2.16908381485514	2.22352665614095	2.76997383769569	2.35898641108727	2.91599295504605	2.2333965717469	2.28711878289814	3.06725600776245	2.42703761326287	2.6017660812661	3.27261010743231	0	0	0	0
ASV74	0	1.8087119864422	0	0	0	2.73637532127234	0	0	4.25607975026385	0	0	0	1.00403580269601	4.09194351271785	2.86099410180661	0	4.79811530240819	0	0	3.98800161512147	2.64811804415724	3.2844315754103	1.80838608144743	2.54036022964312	2.66327858243397	4.53360476093779	2.43499280442864	0	4.13824079347652	1.61999171874011	0	0	0	0	0	0
ASV75	2.49487258234361	2.18818322295746	2.19322031061997	2.08080700825035	2.85130787880138	2.55514895284182	2.15744769211363	2.28157035727122	2.55923827574166	1.86532678509287	2.08069071292967	0	2.05674493831152	0	2.59754225413384	2.20648155972391	2.50388006729874	2.42893366953766	1.37379403869972	2.34878345931297	2.27799981626337	1.69969099363141	2.11658766624392	1.92983508031831	2.45266736489607	2.59371582928437	2.73156319006001	1.96739104975315	0	3.88994898820826	4.7571762056918	2.06762992859339	2.86217456554045	0	3.45967010427954	0
ASV76	2.49487258234361	2.55454840889844	3.51910438961705	1.57248056237795	2.45673399586148	2.73637532127234	2.10794223315602	2.43663975376406	2.71072217708921	2.65237384292812	2.74419791722786	2.59840803178611	2.10571929696589	0	2.39070593850198	0	2.58932467642854	3.14514876838462	1.72196343082696	2.08136078213948	2.39377837990704	2.64294768706761	2.58616544837769	3.17455088128818	2.66327858243397	3.81710525774842	2.38717273526349	2.64773016386509	3.41799847312696	2.60148839781204	2.29805807810758	2.53305537440391	0	0	0	0
ASV77	2.79176845434025	0	3.27469356800074	2.89934499363489	2.78055775436484	2.15746300534648	2.25163646312644	2.98122279296937	2.24854672244957	2.69506529500976	2.3729870240114	2.91729943692541	1.89897947596838	3.2187387318972	2.59754225413384	0	2.50388006729874	2.89956923163477	0	2.22125956298151	2.942407547928	2.80642787252064	2.80859222491294	3.38321521567151	2.77630875071287	0	3.13050339911915	2.90962076635597	3.18170968504426	0	3.21674082885307	2.06762992859339	0	0	0	0
ASV78	0	0	0	0	0	0	0	0	0	4.65358655573278	5.09807410078594	0	3.265954593285	0	0	0	0	0	0	0	0	5.52250386234156	0	0	3.93388001795598	0	0	0	0	0	0	0	0	5.07068128731753	0	0
ASV79	0	2.67848764170182	3.31224826906017	0	2.09793206496409	2.30255050069266	0	0	2.59862633616396	2.19774378636024	3.56441779149357	2.72639039286406	1.95350752788745	3.12815379714168	2.93910644685109	2.60980482553433	1.62128240540626	0	0	0	3.42309994104448	0	2.77382177921329	2.14152572705783	2.97883569575275	3.73762847848099	2.28649748113341	1.74682970311043	3.64777791383318	4.78123882911042	2.94177634021128	0	0	0	0	0
ASV80	0	1.86197366593781	0	0	2.8854229923327	2.43437104637199	2.9582875770149	2.01238372445583	2.7462320928096	2.56300324814502	2.52359771043327	1.99864852913687	2.55688445688763	2.31208590748836	2.27498776992643	0	2.3654035329817	2.15762738352977	2.23680725276001	0	1.86165575550113	2.69952455762505	2.46061270346862	3.41070537786215	3.4341588785737	3.2573237281372	3.13050339911915	3.03689137745195	3.10642483248036	2.98412309155766	2.98441353537481	3.30625186497023	0	0	0	0
ASV81	2.49487258234361	2.5865456184493	2.2715702731369	3.09384551664057	2.4106243206426	2.70190562347387	2.42335861634384	2.82149910437787	2.7462320928096	2.25593424555115	2.86199269228349	2.06471753879576	2.28651246038438	2.25614964981493	2.08189510447298	2.65921363483274	2.31612468779196	2.48947605846795	2.1816410962016	2.40855320315908	2.86426769626492	2.95325430355538	2.62570031225928	2.38271556179362	2.40658714738739	2.25622146216902	2.52612533363829	2.15866129493023	1.999583937981	2.15582084703236	2.48783540296849	2.21660101035014	2.54199219200925	0	0	0
ASV82	2.28213956130592	2.55454840889844	2.19322031061997	2.08080700825035	2.45673399586148	2.80293824011086	2.20531060017821	3.16992500144231	2.47708143540808	2.36571452451107	2.14407985903614	2.55309353278503	2.72304370780683	2.46795186061561	1.93712817160502	2.20648155972391	1.97881263897739	2.70904522582409	2.1242813235113	2.57430220807444	2.6007112804464	1.45874341155153	2.87571579022916	2.07435527517804	2.03476985154079	2.91599295504605	2.06125216395441	2.88276166347959	2.48892887605667	2.22855273141302	2.48783540296849	2.64246084422462	2.76313788510772	0	0	0
ASV83	2.84446202751822	2.34605525312579	1.47851929947883	3.15325830297602	2.70615829278758	2.55514895284182	0	0	1.71538819323056	3.38420009535625	0	3.3734109969224	2.69130764354759	3.09664921428942	0	0	0	0	0	3.90742931669054	0	4.40836023816221	0	0	4.08781329703584	0	3.75677037554927	2.06619364220847	3.10642483248036	0	3.69869946527756	0	0	0	0	0
ASV84	2.79176845434025	2.18818322295746	0	0	2.36299214967087	2.59326124527388	2.00352372848386	3.16992500144231	1.56441994605338	2.81604588232165	3.65424622172411	1.32084701949703	2.44715151745613	2.007812140558	2.1491720754935	2.84148776464675	2.58932467642854	2.23038494929971	1.93710124307775	0	2.4483600753827	2.64294768706761	2.46061270346862	3.43768150207022	3.09960601490868	2.96334369991614	2.17826625704229	2.44233430058999	2.54702793030071	2.94148715654194	3.50729398420737	2.06762992859339	0	0	0	0
ASV85	0	0	0	0	3.5492093505182	2.95703444787302	0	0	2.88012779952171	4.05937305488691	4.53795866738864	0	0	0	3.21508466059495	3.97035732516158	1.91404593806624	0	2.23680725276001	1.75282515100412	2.39377837990704	2.5840612106057	3.50381645516124	0	2.70194764548679	3.05362337818107	2.17826625704229	1.74682970311043	2.36520235608142	0	2.42730825632691	2.64246084422462	0	0	0	0
ASV86	0	0	0	0	0	3.33988362939624	0	0	3.22028955089317	0	3.10437490864929	2.68497839231458	0	0	2.49782763995565	2.92465845113852	3.29646566530517	2.94351302542124	3.01317393921015	3.60933913388607	2.0847949282839	2.75396617698214	0	2.43720036314934	2.84702418917485	2.25622146216902	2.43499280442864	2.32751607547213	3.02699401044286	3.28625432156311	4.24614143609238	3.09152040561337	0	0	0	0
ASV87	0	0	0	0	0	0	2.9582875770149	4.24268134387763	4.02984340139002	3.64594680002955	0	3.61305480775051	0	0	3.59879421746674	0	0	0	3.58059763027902	0	0	4.02135278169142	0	0	2.45266736489607	4.11841561836903	3.00938052975566	1.74682970311043	1.82272426804519	0	0	0	0	0	0	3.99020835768349
ASV88	0	0	0	0	2.45673399586148	1.81447105031427	3.50890362140231	0	0	4.92866372898913	2.3729870240114	0	0	0	4.53799205403604	3.34270331121722	0	0	0	0	3.47660361731644	0	3.0601639721301	1.26607181192429	2.09412152402317	3.59458824819444	0	0.873105125150372	3.35434217696914	1.99833695077736	4.28076542454475	0	0	0	0	0
ASV89	0	0	3.80908978375338	0	0	0	4.05752524811632	0	3.57650438299712	0	2.93549737166704	2.30234369856896	0	0	2.49782763995565	2.20648155972391	0	0	1.55835642468453	3.55747628440842	3.0522129055389	3.2844315754103	0	1.58843330040853	2.66327858243397	2.86703521739552	2.17826625704229	1.86132124602516	3.06725600776245	3.02553509210714	4.4424198170129	3.09152040561337	0	0	0	0
ASV90	0	0	0	0	0	0	3.06591095493375	0	0	0	0	0	0	0	2.44526079901091	0	0	0	0	0	0	4.69939971801852	0	0	0	5.40256600377571	0	0	0	0	4.55984964493302	0	4.29664215461241	5.01730840662895	0	0
ASV91	0	1.96293790577846	0	2.25363965647746	2.26273334584338	2.89735619677852	1.76885143477394	3.37563868163213	2.59862633616396	2.36571452451107	2.93549737166704	1.92940803216995	1.78332163945076	0	1.59503506340438	4.51762669141142	1.7750777121674	0	2.23680725276001	2.76928759365781	2.55169365431386	3.08650851653045	2.37039796821128	2.43720036314934	2.77630875071287	3.05362337818107	2.12094523267552	2.11316816596529	1.91386255621623	0	3.32023137393898	2.41466740349481	0	0	0	0
ASV92	2.79176845434025	2.41895254928223	1.47851929947883	2.30693675737682	2.36299214967087	1.60658981452828	1.89095387639506	2.57664723250915	2.71072217708921	2.69506529500976	2.61592329490148	2.45795722398584	2.0060494782585	3.2477123945226	2.44526079901091	1.82867442609981	2.63022129053019	2.48947605846795	1.46902457914885	1.84223452867632	2.4483600753827	3.04344365176644	2.27416339176454	1.76920945093728	1.69471818534841	2.70932729934147	0	1.96739104975315	0	3.50699076785564	0	2.97084358496337	0	3.56203610387165	0	0
ASV93	0	0	0	3.29189375471424	0	0	0	0	1.56441994605338	0	0	2.91729943692541	0	0	3.52472777029491	1.91256592338423	0	0	1.37379403869972	0	0	4.55355327867622	4.1306439917425	0	2.15112767732113	4.54920650744247	3.55515156746303	0	2.15711086586097	4.61484551863836	4.19259572239774	0	0	0	0	0
ASV94	2.73707708097441	2.14586000481903	2.9802576956066	1.65701124149151	0	2.47576403490228	2.46327525971224	2.92992156426386	1.71538819323056	1.93822039725672	2.52359771043327	1.69919225153428	1.89897947596838	4.13909717482826	0	2.92465845113852	0	2.60343374876804	3.10498914093143	2.52114063399128	2.39377837990704	0	2.05999081755716	2.38271556179362	2.81209970189592	2.17809642416948	2.2333965717469	2.2455576475421	3.25325998823293	3.41649109642034	0	2.47507541725333	0	0	0	0
